,bikeid,checkout_time,duration_minutes,end_station_id,end_station_name,month,start_station_id,start_station_name,start_time,subscriber_type,trip_id,year,date,temp_high_F,temp_avg_F,temp_low_F,dew_point_high_F,dew_point_avg_F,dew_point_low_F,humidity_high_percent,humidity_avg_percent,humidity_low_percent,sea_level_pressure_high_inches,sea_level_pressure_avg_inches,sea_level_pressure_low_inches,visiblility_high_miles,visiblility_avg_miles,visiblility_low_miles,wind_high_MPH,wind_avg_MPH,wind_low_MPH,precipitaion_sum_inches,events
9687,356.0,12:48:56,7,2823,Capital Metro HQ - East 5th at Broadway,9,2823,Capital Metro HQ - East 5th at Broadway,12:48:56,Local365,11987693,2016,2016-09-19,99,88,76,75,73,71,94,68,42,30.02,29.97,29.93,10,10,10,10,3,16,0, 
9688,193.0,4:09:45,18,2494,2nd & Congress,9,2503,South Congress & James,04:09:45,Walk Up,11983996,2016,2016-09-19,99,88,76,75,73,71,94,68,42,30.02,29.97,29.93,10,10,10,10,3,16,0, 
9689,177.0,13:24:32,34,2548,UT West Mall @ Guadalupe,9,2538,Bullock Museum @ Congress & MLK,13:24:32,Walk Up,11988073,2016,2016-09-19,99,88,76,75,73,71,94,68,42,30.02,29.97,29.93,10,10,10,10,3,16,0, 
9690,902.0,9:33:06,3,2495,4th & Congress,9,2552,3rd & West,09:33:06,Local365,11985585,2016,2016-09-19,99,88,76,75,73,71,94,68,42,30.02,29.97,29.93,10,10,10,10,3,16,0, 
9691,334.0,23:45:14,7,2707,Rainey St @ Cummings,9,2564,5th & San Marcos,23:45:14,Local30,11993769,2016,2016-09-19,99,88,76,75,73,71,94,68,42,30.02,29.97,29.93,10,10,10,10,3,16,0, 
9692,158.0,17:09:02,8,2497,Capitol Station / Congress & 11th,9,3291,11th & San Jacinto,17:09:02,Local365,11990637,2016,2016-09-19,99,88,76,75,73,71,94,68,42,30.02,29.97,29.93,10,10,10,10,3,16,0, 
9693,195.0,6:52:43,11,2502,Barton Springs & Riverside,9,2498,Convention Center / 4th St. @ MetroRail,06:52:43,Local365,11984171,2016,2016-09-19,99,88,76,75,73,71,94,68,42,30.02,29.97,29.93,10,10,10,10,3,16,0, 
9694,663.0,15:41:53,30,2564,5th & San Marcos,1,2538,Bullock Museum @ Congress & MLK,15:41:53,Explorer,13472973,2017,2017-01-18,56,52,47,52,48,46,100,93,86,30.13,30.09,29.99,10,8,2,9,4,14,0.51,"Rain , Thunderstorm"
9695,919.0,10:33:27,7,2495,4th & Congress,11,2537,West & 6th St.,10:33:27,Walk Up,12954449,2016,2016-11-24,76,61,46,60,52,45,93,70,46,30.26,30.19,30.12,10,10,10,8,1,12,0, 
9696,864.0,15:56:45,31,2499,City Hall / Lavaca & 2nd,11,2499,City Hall / Lavaca & 2nd,15:56:45,Walk Up,12959539,2016,2016-11-24,76,61,46,60,52,45,93,70,46,30.26,30.19,30.12,10,10,10,8,1,12,0, 
9697,20.0,13:22:16,37,2564,5th & San Marcos,11,2564,5th & San Marcos,13:22:16,Local30,12956326,2016,2016-11-24,76,61,46,60,52,45,93,70,46,30.26,30.19,30.12,10,10,10,8,1,12,0, 
9698,875.0,13:40:03,100,3293,East 2nd & Pedernales,6,3293,East 2nd & Pedernales,13:40:03,Walk Up,10294803,2016,2016-06-03,85,75,65,70,66,63,93,74,55,29.95,29.89,29.8,10,6,1,10,3,16,1.61,"Rain , Thunderstorm"
9699,576.0,6:55:26,6,2494,2nd & Congress,6,2564,5th & San Marcos,06:55:26,Weekender,10291063,2016,2016-06-03,85,75,65,70,66,63,93,74,55,29.95,29.89,29.8,10,6,1,10,3,16,1.61,"Rain , Thunderstorm"
9700,839.0,17:32:53,4,2567,Palmer Auditorium,6,2711,Barton Springs @ Kinney Ave,17:32:53,Local365,10297884,2016,2016-06-03,85,75,65,70,66,63,93,74,55,29.95,29.89,29.8,10,6,1,10,3,16,1.61,"Rain , Thunderstorm"
9701,391.0,14:16:24,110,2711,Barton Springs @ Kinney Ave,6,2711,Barton Springs @ Kinney Ave,14:16:24,Walk Up,10295196,2016,2016-06-03,85,75,65,70,66,63,93,74,55,29.95,29.89,29.8,10,6,1,10,3,16,1.61,"Rain , Thunderstorm"
9702,996.0,12:57:04,53,2549,Long Center @ South 1st & Riverside,6,2562,San Jacinto & 8th Street,12:57:04,Walk Up,10294322,2016,2016-06-03,85,75,65,70,66,63,93,74,55,29.95,29.89,29.8,10,6,1,10,3,16,1.61,"Rain , Thunderstorm"
9703,664.0,20:34:23,25,2707,Rainey St @ Cummings,6,2566,Pfluger Bridge @ W 2nd Street,20:34:23,Walk Up,10299949,2016,2016-06-03,85,75,65,70,66,63,93,74,55,29.95,29.89,29.8,10,6,1,10,3,16,1.61,"Rain , Thunderstorm"
9704,233.0,18:41:37,7,2501,5th & Bowie,6,2495,4th & Congress,18:41:37,Local365,10298864,2016,2016-06-03,85,75,65,70,66,63,93,74,55,29.95,29.89,29.8,10,6,1,10,3,16,1.61,"Rain , Thunderstorm"
9705,874.0,13:41:16,99,3293,East 2nd & Pedernales,6,3293,East 2nd & Pedernales,13:41:16,Walk Up,10294815,2016,2016-06-03,85,75,65,70,66,63,93,74,55,29.95,29.89,29.8,10,6,1,10,3,16,1.61,"Rain , Thunderstorm"
9706,955.0,17:12:00,18,2549,Long Center @ South 1st & Riverside,6,2503,South Congress & James,17:12:00,Walk Up,9900178482,2015,2015-06-21,86,79,72,78,75,70,100,85,70,30.08,30.03,29.98,10,7,0,17,4,29,0.93,"Fog , Rain , Thunderstorm"
9707,114.0,10:12:00,47,2707,Rainey St @ Cummings,6,2707,Rainey St @ Cummings,10:12:00,Walk Up,9900178259,2015,2015-06-21,86,79,72,78,75,70,100,85,70,30.08,30.03,29.98,10,7,0,17,4,29,0.93,"Fog , Rain , Thunderstorm"
9708,981.0,17:12:00,8,2497,Capitol Station / Congress & 11th,6,2494,2nd & Congress,17:12:00,Walk Up,9900178489,2015,2015-06-21,86,79,72,78,75,70,100,85,70,30.08,30.03,29.98,10,7,0,17,4,29,0.93,"Fog , Rain , Thunderstorm"
9709,509.0,16:12:00,13,2536,Waller & 6th St.,6,2542,Plaza Saltillo,16:12:00,Local365,9900178473,2015,2015-06-21,86,79,72,78,75,70,100,85,70,30.08,30.03,29.98,10,7,0,17,4,29,0.93,"Fog , Rain , Thunderstorm"
9710,934.0,3:12:00,17,2571,Red River & 8th Street,6,2566,Pfluger Bridge @ W 2nd Street,03:12:00,Walk Up,9900178238,2015,2015-06-21,86,79,72,78,75,70,100,85,70,30.08,30.03,29.98,10,7,0,17,4,29,0.93,"Fog , Rain , Thunderstorm"
9711,406.0,19:12:00,11,2503,South Congress & James,12,2496,8th & Congress,19:12:00,24-Hour Kiosk (Austin B-cycle),9900334291,2013,2013-12-23,58,45,32,31,27,23,76,52,27,30.56,30.49,30.41,10,10,10,8,3,12,0, 
9712,24.0,11:12:00,28,2494,2nd & Congress,12,2501,5th & Bowie,11:12:00,24-Hour Kiosk (Austin B-cycle),9900334206,2013,2013-12-23,58,45,32,31,27,23,76,52,27,30.56,30.49,30.41,10,10,10,8,3,12,0, 
9713,593.0,18:12:24,4,1008,Nueces @ 3rd,12,2495,4th & Congress,18:12:24,Local365,9900345797,2015,2015-12-09,76,62,47,50,47,41,93,61,29,30.07,29.98,29.92,10,10,8,8,2,13,0, 
9714,963.0,14:12:53,9,2501,5th & Bowie,12,2495,4th & Congress,14:12:53,Local30,9900345750,2015,2015-12-09,76,62,47,50,47,41,93,61,29,30.07,29.98,29.92,10,10,8,8,2,13,0, 
9715,578.0,18:12:05,12,2563,Davis at Rainey Street,12,2538,Bullock Museum @ Congress & MLK,18:12:05,Local30,9900345746,2015,2015-12-09,76,62,47,50,47,41,93,61,29,30.07,29.98,29.92,10,10,8,8,2,13,0, 
9716,970.0,8:12:03,6,2496,8th & Congress,12,2504,South Congress & Elizabeth,08:12:03,Local365,9900345919,2015,2015-12-09,76,62,47,50,47,41,93,61,29,30.07,29.98,29.92,10,10,8,8,2,13,0, 
9717,507.0,18:37:54,125,2496,8th & Congress,8,2496,8th & Congress,18:37:54,Walk Up,11559810,2016,2016-08-23,94,86,77,76,74,69,91,70,49,30.16,30.09,30.02,10,10,9,13,7,21,0, 
9718,751.0,14:32:53,6,2499,City Hall / Lavaca & 2nd,8,2496,8th & Congress,14:32:53,Local365,11553454,2016,2016-08-23,94,86,77,76,74,69,91,70,49,30.16,30.09,30.02,10,10,9,13,7,21,0, 
9719,208.0,13:06:28,7,2496,8th & Congress,8,2568,East 11th St. at Victory Grill,13:06:28,Local365,11552081,2016,2016-08-23,94,86,77,76,74,69,91,70,49,30.16,30.09,30.02,10,10,9,13,7,21,0, 
9720,576.0,12:08:15,50,2707,Rainey St @ Cummings,8,2707,Rainey St @ Cummings,12:08:15,Local365,11551117,2016,2016-08-23,94,86,77,76,74,69,91,70,49,30.16,30.09,30.02,10,10,9,13,7,21,0, 
9721,712.0,19:17:57,6,3455,Republic Square @ Federal Courthouse Plaza,8,3390,Brazos & 6th,19:17:57,Local365,11560519,2016,2016-08-23,94,86,77,76,74,69,91,70,49,30.16,30.09,30.02,10,10,9,13,7,21,0, 
9722,197.0,18:12:38,35,2707,Rainey St @ Cummings,10,2707,Rainey St @ Cummings,18:12:38,Walk Up,9900303557,2015,2015-10-15,95,79,63,67,56,46,87,55,23,30.13,30.06,29.99,10,10,7,12,4,21,0, 
9723,453.0,16:12:51,31,2562,San Jacinto & 8th Street,10,2563,Davis at Rainey Street,16:12:51,Weekender,9900303443,2015,2015-10-15,95,79,63,67,56,46,87,55,23,30.13,30.06,29.99,10,10,7,12,4,21,0, 
9724,559.0,10:12:09,10,2537,West & 6th St.,10,2707,Rainey St @ Cummings,10:12:09,Local365,9900303758,2015,2015-10-15,95,79,63,67,56,46,87,55,23,30.13,30.06,29.99,10,10,7,12,4,21,0, 
9725,150.0,17:12:52,9,2537,West & 6th St.,10,2549,Long Center @ South 1st & Riverside,17:12:52,Local365,9900303742,2015,2015-10-15,95,79,63,67,56,46,87,55,23,30.13,30.06,29.99,10,10,7,12,4,21,0, 
9726,341.0,15:12:35,10,2575,Riverside @ S. Lamar,10,2574,Zilker Park,15:12:35,Walk Up,9900303544,2015,2015-10-15,95,79,63,67,56,46,87,55,23,30.13,30.06,29.99,10,10,7,12,4,21,0, 
9727,907.0,13:12:06,12,2499,City Hall / Lavaca & 2nd,10,2707,Rainey St @ Cummings,13:12:06,Local30,9900303624,2015,2015-10-15,95,79,63,67,56,46,87,55,23,30.13,30.06,29.99,10,10,7,12,4,21,0, 
9728,157.0,18:12:33,23,2496,8th & Congress,10,2496,8th & Congress,18:12:33,Walk Up,9900303554,2015,2015-10-15,95,79,63,67,56,46,87,55,23,30.13,30.06,29.99,10,10,7,12,4,21,0, 
9729,182.0,9:12:32,8,2565,Trinity & 6th Street,10,2707,Rainey St @ Cummings,09:12:32,Local365,9900303756,2015,2015-10-15,95,79,63,67,56,46,87,55,23,30.13,30.06,29.99,10,10,7,12,4,21,0, 
9730,93.0,11:12:41,15,2711,Barton Springs @ Kinney Ave,10,2495,4th & Congress,11:12:41,Walk Up,9900303513,2015,2015-10-15,95,79,63,67,56,46,87,55,23,30.13,30.06,29.99,10,10,7,12,4,21,0, 
9731,507.0,17:25:36,37,3513,South Congress & Barton Springs at the Austin American-Statesman,5,2504,South Congress & Elizabeth,17:25:36,Walk Up,14644273,2017,2017-05-01,91,71,51,56,48,42,77,50,23,29.99,29.93,29.85,10,10,10,14,6,23,0, 
9732,134.0,17:22:33,33,2542,Plaza Saltillo,5,2539,Convention Center / 3rd & Trinity,17:22:33,Walk Up,14644226,2017,2017-05-01,91,71,51,56,48,42,77,50,23,29.99,29.93,29.85,10,10,10,14,6,23,0, 
9733,958.0,8:25:23,13,2496,8th & Congress,5,2503,South Congress & James,08:25:23,Local30,14639376,2017,2017-05-01,91,71,51,56,48,42,77,50,23,29.99,29.93,29.85,10,10,10,14,6,23,0, 
9734,442.0,9:34:35,8,2567,Palmer Auditorium,5,2498,Convention Center / 4th St. @ MetroRail,09:34:35,Local30,14639940,2017,2017-05-01,91,71,51,56,48,42,77,50,23,29.99,29.93,29.85,10,10,10,14,6,23,0, 
9735,414.0,8:24:41,8,2823,Capital Metro HQ - East 5th at Broadway,5,2542,Plaza Saltillo,08:24:41,Local365,14639372,2017,2017-05-01,91,71,51,56,48,42,77,50,23,29.99,29.93,29.85,10,10,10,14,6,23,0, 
9736,236.0,13:10:27,30,2711,Barton Springs @ Kinney Ave,5,3513,South Congress & Barton Springs at the Austin American-Statesman,13:10:27,Walk Up,14641859,2017,2017-05-01,91,71,51,56,48,42,77,50,23,29.99,29.93,29.85,10,10,10,14,6,23,0, 
9737,735.0,10:27:07,4,2495,4th & Congress,5,2552,3rd & West,10:27:07,Local365,14640358,2017,2017-05-01,91,71,51,56,48,42,77,50,23,29.99,29.93,29.85,10,10,10,14,6,23,0, 
9738,863.0,16:15:43,30,2541,State Capitol @ 14th & Colorado,5,2572,Barton Springs Pool,16:15:43,Walk Up,14643575,2017,2017-05-01,91,71,51,56,48,42,77,50,23,29.99,29.93,29.85,10,10,10,14,6,23,0, 
9739,460.0,13:57:30,78,2574,Zilker Park,5,2707,Rainey St @ Cummings,13:57:30,Walk Up,14642400,2017,2017-05-01,91,71,51,56,48,42,77,50,23,29.99,29.93,29.85,10,10,10,14,6,23,0, 
9740,157.0,11:04:29,25,2707,Rainey St @ Cummings,5,3377,MoPac Pedestrian Bridge @ Veterans Drive,11:04:29,Weekender,14640704,2017,2017-05-01,91,71,51,56,48,42,77,50,23,29.99,29.93,29.85,10,10,10,14,6,23,0, 
9741,283.0,17:04:15,5,2563,Davis at Rainey Street,3,2498,Convention Center / 4th St. @ MetroRail,17:04:15,Local365,14249353,2017,2017-03-30,82,68,54,50,46,39,77,50,23,29.93,29.85,29.75,10,10,10,15,4,26,0, 
9742,751.0,10:49:23,8,2495,4th & Congress,3,2707,Rainey St @ Cummings,10:49:23,Local30,14243574,2017,2017-03-30,82,68,54,50,46,39,77,50,23,29.93,29.85,29.75,10,10,10,15,4,26,0, 
9743,198.0,11:18:41,35,2548,UT West Mall @ Guadalupe,3,2547,Guadalupe & 21st,11:18:41,Weekender,14243908,2017,2017-03-30,82,68,54,50,46,39,77,50,23,29.93,29.85,29.75,10,10,10,15,4,26,0, 
9744,114.0,11:29:27,53,2565,Trinity & 6th Street,3,2502,Barton Springs & Riverside,11:29:27,Walk Up,14244007,2017,2017-03-30,82,68,54,50,46,39,77,50,23,29.93,29.85,29.75,10,10,10,15,4,26,0, 
9745,387.0,11:15:41,9,2495,4th & Congress,3,2707,Rainey St @ Cummings,11:15:41,Local30,14243874,2017,2017-03-30,82,68,54,50,46,39,77,50,23,29.93,29.85,29.75,10,10,10,15,4,26,0, 
9746,85.0,15:41:36,54,2574,Zilker Park,3,2574,Zilker Park,15:41:36,Walk Up,14247149,2017,2017-03-30,82,68,54,50,46,39,77,50,23,29.93,29.85,29.75,10,10,10,15,4,26,0, 
9747,248.0,16:22:17,47,2572,Barton Springs Pool,3,2549,Long Center @ South 1st & Riverside,16:22:17,Walk Up,14248159,2017,2017-03-30,82,68,54,50,46,39,77,50,23,29.93,29.85,29.75,10,10,10,15,4,26,0, 
9748,371.0,16:12:00,19,2707,Rainey St @ Cummings,11,2550,Republic Square @ Guadalupe & 4th St.,16:12:00,24-Hour Kiosk (Austin B-cycle),9900322060,2014,2014-11-30,79,72,64,63,62,59,87,71,54,30.11,30.03,29.97,10,10,10,15,7,28,0, 
9749,843.0,14:12:00,20,2566,Pfluger Bridge @ W 2nd Street,11,2712,Toomey Rd @ South Lamar,14:12:00,24-Hour Kiosk (Austin B-cycle),9900321904,2014,2014-11-30,79,72,64,63,62,59,87,71,54,30.11,30.03,29.97,10,10,10,15,7,28,0, 
9750,555.0,16:12:00,31,2707,Rainey St @ Cummings,11,2712,Toomey Rd @ South Lamar,16:12:00,Semester Membership,9900322077,2014,2014-11-30,79,72,64,63,62,59,87,71,54,30.11,30.03,29.97,10,10,10,15,7,28,0, 
9751,416.0,18:12:00,12,2494,2nd & Congress,11,2570,South Congress & Academy,18:12:00,24-Hour Kiosk (Austin B-cycle),9900322164,2014,2014-11-30,79,72,64,63,62,59,87,71,54,30.11,30.03,29.97,10,10,10,15,7,28,0, 
9752,356.0,14:12:00,43,2575,Riverside @ S. Lamar,11,2575,Riverside @ S. Lamar,14:12:00,24-Hour Kiosk (Austin B-cycle),9900321917,2014,2014-11-30,79,72,64,63,62,59,87,71,54,30.11,30.03,29.97,10,10,10,15,7,28,0, 
9753,240.0,20:12:00,26,2562,San Jacinto & 8th Street,11,2570,South Congress & Academy,20:12:00,24-Hour Kiosk (Austin B-cycle),9900322196,2014,2014-11-30,79,72,64,63,62,59,87,71,54,30.11,30.03,29.97,10,10,10,15,7,28,0, 
9754,133.0,10:12:00,12,2495,4th & Congress,11,2822,East 6th at Robert Martinez,10:12:00,Founding Member,9900321756,2014,2014-11-30,79,72,64,63,62,59,87,71,54,30.11,30.03,29.97,10,10,10,15,7,28,0, 
9755,367.0,14:12:00,24,2575,Riverside @ S. Lamar,11,2707,Rainey St @ Cummings,14:12:00,24-Hour Kiosk (Austin B-cycle),9900321931,2014,2014-11-30,79,72,64,63,62,59,87,71,54,30.11,30.03,29.97,10,10,10,15,7,28,0, 
9756,559.0,11:12:00,5,2501,5th & Bowie,11,2495,4th & Congress,11:12:00,Founding Member,9900321796,2014,2014-11-30,79,72,64,63,62,59,87,71,54,30.11,30.03,29.97,10,10,10,15,7,28,0, 
9757,284.0,13:12:27,28,2823,Capital Metro HQ - East 5th at Broadway,12,2548,UT West Mall @ Guadalupe,13:12:27,Founding Member,9900351565,2015,2015-12-28,46,41,36,34,30,28,92,75,58,30.06,29.94,29.76,10,10,10,21,8,35,T, 
9758,407.0,13:12:00,0,2712,Toomey Rd @ South Lamar,9,2712,Toomey Rd @ South Lamar,13:12:00,Annual Membership (Austin B-cycle),9900242104,2014,2014-09-09,97,86,74,73,69,65,87,63,38,29.98,29.9,29.81,10,10,10,13,6,20,0, 
9759,395.0,1:12:00,19,2570,South Congress & Academy,9,2563,Davis at Rainey Street,01:12:00,24-Hour Kiosk (Austin B-cycle),9900241992,2014,2014-09-09,97,86,74,73,69,65,87,63,38,29.98,29.9,29.81,10,10,10,13,6,20,0, 
9760,951.0,19:12:00,71,2707,Rainey St @ Cummings,9,2707,Rainey St @ Cummings,19:12:00,24-Hour Kiosk (Austin B-cycle),9900242198,2014,2014-09-09,97,86,74,73,69,65,87,63,38,29.98,29.9,29.81,10,10,10,13,6,20,0, 
9761,193.0,13:12:00,26,2565,Trinity & 6th Street,9,2538,Bullock Museum @ Congress & MLK,13:12:00,24-Hour Kiosk (Austin B-cycle),9900242103,2014,2014-09-09,97,86,74,73,69,65,87,63,38,29.98,29.9,29.81,10,10,10,13,6,20,0, 
9762,429.0,12:12:00,23,2497,Capitol Station / Congress & 11th,8,2548,UT West Mall @ Guadalupe,12:12:00,24-Hour Kiosk (Austin B-cycle),9900221037,2014,2014-08-21,103,92,80,75,71,61,85,55,25,30.06,29.98,29.91,10,10,10,17,9,27,0, 
9763,352.0,8:12:00,4,2501,5th & Bowie,8,2550,Republic Square @ Guadalupe & 4th St.,08:12:00,Annual Membership (Austin B-cycle),9900220980,2014,2014-08-21,103,92,80,75,71,61,85,55,25,30.06,29.98,29.91,10,10,10,17,9,27,0, 
9764,326.0,16:12:00,5,2502,Barton Springs & Riverside,8,2575,Riverside @ S. Lamar,16:12:00,Annual Membership (Austin B-cycle),9900221116,2014,2014-08-21,103,92,80,75,71,61,85,55,25,30.06,29.98,29.91,10,10,10,17,9,27,0, 
9765,974.0,17:12:00,7,2542,Plaza Saltillo,8,2495,4th & Congress,17:12:00,Annual Membership (Austin B-cycle),9900221119,2014,2014-08-21,103,92,80,75,71,61,85,55,25,30.06,29.98,29.91,10,10,10,17,9,27,0, 
9766,610.0,21:12:00,11,2499,City Hall / Lavaca & 2nd,12,2707,Rainey St @ Cummings,21:12:00,Walk Up,9900342567,2014,2014-12-30,46,43,39,43,40,32,100,87,73,30.51,30.36,30.21,10,6,0,13,6,21,0,Fog
9767,588.0,9:12:00,17,2548,UT West Mall @ Guadalupe,12,2550,Republic Square @ Guadalupe & 4th St.,09:12:00,Walk Up,9900342359,2014,2014-12-30,46,43,39,43,40,32,100,87,73,30.51,30.36,30.21,10,6,0,13,6,21,0,Fog
9768,299.0,20:12:00,7,2495,4th & Congress,12,2563,Davis at Rainey Street,20:12:00,Explorer,9900342563,2014,2014-12-30,46,43,39,43,40,32,100,87,73,30.51,30.36,30.21,10,6,0,13,6,21,0,Fog
9769,801.0,14:12:00,5,2537,West & 6th St.,12,2496,8th & Congress,14:12:00,Local365,9900342459,2014,2014-12-30,46,43,39,43,40,32,100,87,73,30.51,30.36,30.21,10,6,0,13,6,21,0,Fog
9770,181.0,13:12:00,5,2547,Guadalupe & 21st,12,2548,UT West Mall @ Guadalupe,13:12:00,Local365,9900342429,2014,2014-12-30,46,43,39,43,40,32,100,87,73,30.51,30.36,30.21,10,6,0,13,6,21,0,Fog
9771,575.0,22:12:00,61,2538,Bullock Museum @ Congress & MLK,6,2538,Bullock Museum @ Congress & MLK,22:12:00,24-Hour Kiosk (Austin B-cycle),9900161310,2014,2014-06-13,89,79,68,-,-,-,95,75,55,30.01,29.95,29.87,-,-,-,15,4,22,0, 
9772,446.0,11:12:00,22,2572,Barton Springs Pool,6,2707,Rainey St @ Cummings,11:12:00,Semester Membership (Austin B-cycle),9900160969,2014,2014-06-13,89,79,68,-,-,-,95,75,55,30.01,29.95,29.87,-,-,-,15,4,22,0, 
9773,934.0,14:12:00,106,2562,San Jacinto & 8th Street,6,2562,San Jacinto & 8th Street,14:12:00,24-Hour Kiosk (Austin B-cycle),9900161076,2014,2014-06-13,89,79,68,-,-,-,95,75,55,30.01,29.95,29.87,-,-,-,15,4,22,0, 
9774,340.0,17:12:00,7,2571,Red River & 8th Street,6,2563,Davis at Rainey Street,17:12:00,24-Hour Kiosk (Austin B-cycle),9900161187,2014,2014-06-13,89,79,68,-,-,-,95,75,55,30.01,29.95,29.87,-,-,-,15,4,22,0, 
9775,164.0,12:12:00,224,2498,Convention Center / 4th St. @ MetroRail,6,2498,Convention Center / 4th St. @ MetroRail,12:12:00,24-Hour Kiosk (Austin B-cycle),9900161008,2014,2014-06-13,89,79,68,-,-,-,95,75,55,30.01,29.95,29.87,-,-,-,15,4,22,0, 
9776,956.0,12:12:00,7,2495,4th & Congress,6,2552,3rd & West,12:12:00,Annual Membership (Austin B-cycle),9900161010,2014,2014-06-13,89,79,68,-,-,-,95,75,55,30.01,29.95,29.87,-,-,-,15,4,22,0, 
9777,547.0,16:12:00,8,2711,Barton Springs @ Kinney Ave,6,2572,Barton Springs Pool,16:12:00,24-Hour Kiosk (Austin B-cycle),9900161155,2014,2014-06-13,89,79,68,-,-,-,95,75,55,30.01,29.95,29.87,-,-,-,15,4,22,0, 
9778,165.0,16:12:00,43,2575,Riverside @ S. Lamar,6,2575,Riverside @ S. Lamar,16:12:00,24-Hour Kiosk (Austin B-cycle),9900161165,2014,2014-06-13,89,79,68,-,-,-,95,75,55,30.01,29.95,29.87,-,-,-,15,4,22,0, 
9779,248.0,12:12:00,16,2572,Barton Springs Pool,10,2575,Riverside @ S. Lamar,12:12:00,24-Hour Kiosk (Austin B-cycle),9900278805,2014,2014-10-14,80,66,51,48,43,37,77,49,21,30.17,30.09,30.03,10,10,10,14,5,20,0, 
9780,576.0,15:12:00,157,2566,Pfluger Bridge @ W 2nd Street,10,2503,South Congress & James,15:12:00,24-Hour Kiosk (Austin B-cycle),9900278939,2014,2014-10-14,80,66,51,48,43,37,77,49,21,30.17,30.09,30.03,10,10,10,14,5,20,0, 
9781,303.0,12:12:00,35,2502,Barton Springs & Riverside,10,2497,Capitol Station / Congress & 11th,12:12:00,24-Hour Kiosk (Austin B-cycle),9900278792,2014,2014-10-14,80,66,51,48,43,37,77,49,21,30.17,30.09,30.03,10,10,10,14,5,20,0, 
9782,22.0,17:12:00,6,2550,Republic Square @ Guadalupe & 4th St.,10,2501,5th & Bowie,17:12:00,Annual Membership (Austin B-cycle),9900279055,2014,2014-10-14,80,66,51,48,43,37,77,49,21,30.17,30.09,30.03,10,10,10,14,5,20,0, 
9783,966.0,17:12:00,13,2495,4th & Congress,10,2538,Bullock Museum @ Congress & MLK,17:12:00,24-Hour Kiosk (Austin B-cycle),9900279027,2014,2014-10-14,80,66,51,48,43,37,77,49,21,30.17,30.09,30.03,10,10,10,14,5,20,0, 
9784,241.0,13:12:00,13,2501,5th & Bowie,6,2494,2nd & Congress,13:12:00,24-Hour Kiosk (Austin B-cycle),9900162964,2014,2014-06-17,92,84,75,72,69,66,88,69,49,30.04,29.99,29.92,10,10,10,12,9,22,0, 
9785,124.0,12:12:00,13,2495,4th & Congress,6,2538,Bullock Museum @ Congress & MLK,12:12:00,Annual Membership (Austin B-cycle),9900162926,2014,2014-06-17,92,84,75,72,69,66,88,69,49,30.04,29.99,29.92,10,10,10,12,9,22,0, 
9786,285.0,12:12:00,11,2497,Capitol Station / Congress & 11th,6,2570,South Congress & Academy,12:12:00,24-Hour Kiosk (Austin B-cycle),9900162933,2014,2014-06-17,92,84,75,72,69,66,88,69,49,30.04,29.99,29.92,10,10,10,12,9,22,0, 
9787,36.0,12:03:20,15,2494,2nd & Congress,11,2711,Barton Springs @ Kinney Ave,12:03:20,Weekender,12710167,2016,2016-11-06,76,68,59,67,60,57,93,85,76,30.19,30.13,30.07,10,10,5,12,2,20,0.07,Rain
9788,897.0,13:16:51,46,2575,Riverside @ S. Lamar,11,2575,Riverside @ S. Lamar,13:16:51,Walk Up,12711261,2016,2016-11-06,76,68,59,67,60,57,93,85,76,30.19,30.13,30.07,10,10,5,12,2,20,0.07,Rain
9789,367.0,19:17:14,10,2571,Red River & 8th Street,11,2499,City Hall / Lavaca & 2nd,19:17:14,Weekender,12715517,2016,2016-11-06,76,68,59,67,60,57,93,85,76,30.19,30.13,30.07,10,10,5,12,2,20,0.07,Rain
9790,266.0,13:56:36,55,3377,MoPac Pedestrian Bridge @ Veterans Drive,11,3377,MoPac Pedestrian Bridge @ Veterans Drive,13:56:36,Walk Up,12711877,2016,2016-11-06,76,68,59,67,60,57,93,85,76,30.19,30.13,30.07,10,10,5,12,2,20,0.07,Rain
9791,152.0,10:27:36,25,2549,Long Center @ South 1st & Riverside,11,2707,Rainey St @ Cummings,10:27:36,Walk Up,12708789,2016,2016-11-06,76,68,59,67,60,57,93,85,76,30.19,30.13,30.07,10,10,5,12,2,20,0.07,Rain
9792,860.0,12:01:19,86,3377,MoPac Pedestrian Bridge @ Veterans Drive,11,2549,Long Center @ South 1st & Riverside,12:01:19,Walk Up,12710142,2016,2016-11-06,76,68,59,67,60,57,93,85,76,30.19,30.13,30.07,10,10,5,12,2,20,0.07,Rain
9793,221.0,9:49:57,8,2494,2nd & Congress,11,2494,2nd & Congress,09:49:57,Walk Up,12708334,2016,2016-11-06,76,68,59,67,60,57,93,85,76,30.19,30.13,30.07,10,10,5,12,2,20,0.07,Rain
9794,896.0,13:12:00,10,2494,2nd & Congress,1,2497,Capitol Station / Congress & 11th,13:12:00,24-Hour Kiosk (Austin B-cycle),9900001721,2014,2014-01-17,64,54,43,31,20,15,45,31,17,30.37,30.29,30.21,10,10,9,14,5,21,0, 
9795,869.0,9:12:00,11,2501,5th & Bowie,1,2495,4th & Congress,09:12:00,24-Hour Kiosk (Austin B-cycle),9900001698,2014,2014-01-17,64,54,43,31,20,15,45,31,17,30.37,30.29,30.21,10,10,9,14,5,21,0, 
